"id","code","name"
"03044700","0304.47.00","0304.47.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de outros peixes, frescos ou refrigerados: -- Cação e outros tubarões"
"03044800","0304.48.00","0304.48.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de outros peixes, frescos ou refrigerados: -- Raias (Rajidae)"
"03044910","0304.49.10","0304.49.10 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de outros peixes, frescos ou refrigerados: -- Outros Cherne-poveiro (Polyprion americanus)"
"03044920","0304.49.20","0304.49.20 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de outros peixes, frescos ou refrigerados: -- Outros Garoupas (Acanthistius spp.)"
"03044990","0304.49.90","0304.49.90 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de outros peixes, frescos ou refrigerados: -- Outros Outros"
"03045100","0304.51.00","0304.51.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros, frescos ou refrigerados: -- Tilápias (Oreochromis spp.), bagres (peixes-gato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), enguias (Anguilla spp.), perca-do-nilo (Lates niloticus) e peixes cabeça-de-serpente (Channa spp.)"
"03045200","0304.52.00","0304.52.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros, frescos ou refrigerados: -- Salmonídeos"
"03045300","0304.53.00","0304.53.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros, frescos ou refrigerados: -- Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae"
"03045400","0304.54.00","0304.54.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros, frescos ou refrigerados: -- Espadarte (Xiphias gladius)"
"03045500","0304.55.00","0304.55.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros, frescos ou refrigerados: -- Merluza negra e merluza antártica (Marlongas*) (Dissostichus spp.)"
"03045600","0304.56.00","0304.56.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros, frescos ou refrigerados: -- Cação e outros tubarões"
"03045700","0304.57.00","0304.57.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros, frescos ou refrigerados: -- Raias (Rajidae)"
"03045900","0304.59.00","0304.59.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros, frescos ou refrigerados: -- Outros"
"03046100","0304.61.00","0304.61.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de tilápias (Oreochromis spp.), bagres (peixes-gato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), enguias (Anguilla spp.), perca-do-nilo (Lates niloticus) e peixes cabeça-de-serpente (Channa spp.), congelados: -- Tilápias (Oreochromis spp.)"
"03046210","0304.62.10","0304.62.10 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de tilápias (Oreochromis spp.), bagres (peixes-gato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), enguias (Anguilla spp.), perca-do-nilo (Lates niloticus) e peixes cabeça-de-serpente (Channa spp.), congelados: -- Bagres (Peixes-gato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.) Bagre americano (Ictalurus punctatus)"
"03046290","0304.62.90","0304.62.90 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de tilápias (Oreochromis spp.), bagres (peixes-gato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), enguias (Anguilla spp.), perca-do-nilo (Lates niloticus) e peixes cabeça-de-serpente (Channa spp.), congelados: -- Bagres (Peixes-gato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.) Outros"
"03046300","0304.63.00","0304.63.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de tilápias (Oreochromis spp.), bagres (peixes-gato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), enguias (Anguilla spp.), perca-do-nilo (Lates niloticus) e peixes cabeça-de-serpente (Channa spp.), congelados: -- Perca-do-nilo (Lates niloticus)"
"03046900","0304.69.00","0304.69.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de tilápias (Oreochromis spp.), bagres (peixes-gato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), enguias (Anguilla spp.), perca-do-nilo (Lates niloticus) e peixes cabeça-de-serpente (Channa spp.), congelados: -- Outros"
"03047100","0304.71.00","0304.71.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae, congelados: -- Bacalhau-do-atlântico (Gadus morhua), bacalhau-da-groelândia (Gadus ogac) e bacalhau-do-pacífico (Gadus macrocephalus)"
"03047200","0304.72.00","0304.72.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae, congelados: -- Hadoque (Arinca*) (Melanogrammus aeglefinus)"
"03047300","0304.73.00","0304.73.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae, congelados: -- Saithe (Escamudo*) (Pollachius virens)"
"03047400","0304.74.00","0304.74.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae, congelados: -- Merluzas (Pescadas*) e abróteas (Merluccius spp., Urophycis spp.)"
"03047500","0304.75.00","0304.75.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae, congelados: -- Polaca-do-alasca (Escamudo-do-alasca*) (Theragra chalcogramma)"
"03047900","0304.79.00","0304.79.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae, congelados: -- Outros"
"03048100","0304.81.00","0304.81.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de outros peixes, congelados: -- Salmões-do-pacífico (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou e Oncorhynchus rhodurus), salmão-do-atlântico (Salmo salar) e salmão-do-danúbio (Hucho hucho)"
"03048200","0304.82.00","0304.82.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de outros peixes, congelados: -- Trutas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache e Oncorhynchus chrysogaster)"
"03048300","0304.83.00","0304.83.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de outros peixes, congelados: -- Peixes chatos (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae e Citharidae)"
"03048400","0304.84.00","0304.84.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de outros peixes, congelados: -- Espadarte (Xiphias gladius)"
"03048510","0304.85.10","0304.85.10 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de outros peixes, congelados: -- Merluza negra e merluza antártica (Marlongas*) (Dissostichus spp.) Merluza negra (Dissostichus eleginoides)"
"03048520","0304.85.20","0304.85.20 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de outros peixes, congelados: -- Merluza negra e merluza antártica (Marlongas*) (Dissostichus spp.) Merluza antártica (Dissostichus mawsoni)"
"03048600","0304.86.00","0304.86.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de outros peixes, congelados: -- Arenques (Clupea harengus, Clupea pallasii)"
"03048700","0304.87.00","0304.87.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de outros peixes, congelados: -- Atuns (do gênero Thunnus), bonito-listrado (gaiado*) (Katsuwonus pelamis)"
"03048810","0304.88.10","0304.88.10 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de outros peixes, congelados: -- Cação e outros tubarões, raias (Rajidae) Tubarão-azul (Prionace glauca)"
"03048890","0304.88.90","0304.88.90 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de outros peixes, congelados: -- Cação e outros tubarões, raias (Rajidae) Outros"
"03048910","0304.89.10","0304.89.10 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de outros peixes, congelados: -- Outros Pargo (Lutjanus purpureus)"
"03048920","0304.89.20","0304.89.20 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de outros peixes, congelados: -- Outros Cherne-poveiro (Polyprion americanus)"
"03048930","0304.89.30","0304.89.30 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de outros peixes, congelados: -- Outros Garoupas (Acanthistius spp.)"
"03048990","0304.89.90","0304.89.90 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Filés (filetes) de outros peixes, congelados: -- Outros Outros"
"03049100","0304.91.00","0304.91.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros, congelados: -- Espadarte (Xiphias gladius)"
"03049211","0304.92.11","0304.92.11 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros, congelados: -- Merluza negra e merluza antártica (Marlongas*) (Dissostichus spp.) Merluza negra (Dissostichus eleginoides) Bochechas (cheeks)"
"03049212","0304.92.12","0304.92.12 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros, congelados: -- Merluza negra e merluza antártica (Marlongas*) (Dissostichus spp.) Merluza negra (Dissostichus eleginoides) Colares (collars)"
"03049219","0304.92.19","0304.92.19 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros, congelados: -- Merluza negra e merluza antártica (Marlongas*) (Dissostichus spp.) Merluza negra (Dissostichus eleginoides) Outros"
"03049221","0304.92.21","0304.92.21 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros, congelados: -- Merluza negra e merluza antártica (Marlongas*) (Dissostichus spp.) Merluza antártica (Dissostichus mawsoni) Bochechas (cheeks)"
"03049222","0304.92.22","0304.92.22 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros, congelados: -- Merluza negra e merluza antártica (Marlongas*) (Dissostichus spp.) Merluza antártica (Dissostichus mawsoni) Colares (collars)"
"03049229","0304.92.29","0304.92.29 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros, congelados: -- Merluza negra e merluza antártica (Marlongas*) (Dissostichus spp.) Merluza antártica (Dissostichus mawsoni) Outros"
"03049300","0304.93.00","0304.93.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros, congelados: -- Tilápias (Oreochromis spp.), bagres (peixes-gato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), enguias (Anguilla spp.), perca-do-nilo (Lates niloticus) e peixes cabeça-de-serpente (Channa spp.)"
"03049400","0304.94.00","0304.94.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros, congelados: -- Polaca-do-alasca (Escamudo-do-alasca*) (Theragra chalcogramma)"
"03049500","0304.95.00","0304.95.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros, congelados: -- Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae, exceto a polaca-do-alasca (escamudo-do-alasca*) (Theragra chalcogramma)"
"03049600","0304.96.00","0304.96.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros, congelados: -- Cação e outros tubarões"
"03049700","0304.97.00","0304.97.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros, congelados: -- Raias (Rajidae)"
"03049900","0304.99.00","0304.99.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Filés (filetes) de peixes e outra carne de peixes (mesmo picada), frescos, refrigerados ou congelados. - Outros, congelados: -- Outros"
"03052000","0305.20.00","0305.20.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Peixes secos, salgados ou em salmoura; peixes defumados (fumados), mesmo cozidos antes ou durante a defumação. - Fígados, ovas e gônadas masculinas, de peixes, secos, defumados (fumados), salgados ou em salmoura"
"03053100","0305.31.00","0305.31.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Peixes secos, salgados ou em salmoura; peixes defumados (fumados), mesmo cozidos antes ou durante a defumação. - Filés (filetes) de peixes, secos, salgados ou em salmoura, mas não defumados (fumados): -- Tilápias (Oreochromis spp.), bagres (peixes-gato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), enguias (Anguilla spp.), perca-do-nilo (Lates niloticus) e peixes cabeça-de-serpente (Channa spp.)"
"03053210","0305.32.10","0305.32.10 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Peixes secos, salgados ou em salmoura; peixes defumados (fumados), mesmo cozidos antes ou durante a defumação. - Filés (filetes) de peixes, secos, salgados ou em salmoura, mas não defumados (fumados): -- Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae Bacalhau-do-atlântico (Gadus morhua), bacalhau-da-groelândia (Gadus ogac) e bacalhau-do-pacífico (Gadus macrocephalus)"
"03053220","0305.32.20","0305.32.20 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Peixes secos, salgados ou em salmoura; peixes defumados (fumados), mesmo cozidos antes ou durante a defumação. - Filés (filetes) de peixes, secos, salgados ou em salmoura, mas não defumados (fumados): -- Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae Saithe (Pollachius virens)"
"03053230","0305.32.30","0305.32.30 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Peixes secos, salgados ou em salmoura; peixes defumados (fumados), mesmo cozidos antes ou durante a defumação. - Filés (filetes) de peixes, secos, salgados ou em salmoura, mas não defumados (fumados): -- Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae Ling (Molva molva) e zarbo (Brosme brosme)"
"03053290","0305.32.90","0305.32.90 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Peixes secos, salgados ou em salmoura; peixes defumados (fumados), mesmo cozidos antes ou durante a defumação. - Filés (filetes) de peixes, secos, salgados ou em salmoura, mas não defumados (fumados): -- Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae Outros"
"03053900","0305.39.00","0305.39.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Peixes secos, salgados ou em salmoura; peixes defumados (fumados), mesmo cozidos antes ou durante a defumação. - Filés (filetes) de peixes, secos, salgados ou em salmoura, mas não defumados (fumados): -- Outros"
"03054100","0305.41.00","0305.41.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Peixes secos, salgados ou em salmoura; peixes defumados (fumados), mesmo cozidos antes ou durante a defumação. - Peixes defumados (fumados), mesmo em filés (filetes), exceto subprodutos comestíveis de peixes: -- Salmões-do-pacífico (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou e Oncorhynchus rhodurus), salmão-do-atlântico (Salmo salar) e salmão-do-danúbio (Hucho hucho)"
"03054200","0305.42.00","0305.42.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Peixes secos, salgados ou em salmoura; peixes defumados (fumados), mesmo cozidos antes ou durante a defumação. - Peixes defumados (fumados), mesmo em filés (filetes), exceto subprodutos comestíveis de peixes: -- Arenques (Clupea harengus, Clupea pallasii)"
"03054300","0305.43.00","0305.43.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Peixes secos, salgados ou em salmoura; peixes defumados (fumados), mesmo cozidos antes ou durante a defumação. - Peixes defumados (fumados), mesmo em filés (filetes), exceto subprodutos comestíveis de peixes: -- Trutas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache e Oncorhynchus chrysogaster)"
"03054400","0305.44.00","0305.44.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Peixes secos, salgados ou em salmoura; peixes defumados (fumados), mesmo cozidos antes ou durante a defumação. - Peixes defumados (fumados), mesmo em filés (filetes), exceto subprodutos comestíveis de peixes: -- Tilápias (Oreochromis spp.), bagres (peixes-gato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), enguias (Anguilla spp.), perca-do-nilo (Lates niloticus) e peixes cabeça-de-serpente (Channa spp.)"
"03054910","0305.49.10","0305.49.10 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Peixes secos, salgados ou em salmoura; peixes defumados (fumados), mesmo cozidos antes ou durante a defumação. - Peixes defumados (fumados), mesmo em filés (filetes), exceto subprodutos comestíveis de peixes: -- Outros Bacalhau-do-atlântico (Gadus morhua), bacalhau-da-groelândia (Gadus ogac) e bacalhau-do-pacífico (Gadus macrocephalus)"
"03054920","0305.49.20","0305.49.20 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Peixes secos, salgados ou em salmoura; peixes defumados (fumados), mesmo cozidos antes ou durante a defumação. - Peixes defumados (fumados), mesmo em filés (filetes), exceto subprodutos comestíveis de peixes: -- Outros Saithe (Pollachius virens), ling (Molva molva) e zarbo (Brosme brosme)"
"03054990","0305.49.90","0305.49.90 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Peixes secos, salgados ou em salmoura; peixes defumados (fumados), mesmo cozidos antes ou durante a defumação. - Peixes defumados (fumados), mesmo em filés (filetes), exceto subprodutos comestíveis de peixes: -- Outros Outros"
"03055100","0305.51.00","0305.51.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Peixes secos, salgados ou em salmoura; peixes defumados (fumados), mesmo cozidos antes ou durante a defumação. - Peixes secos, exceto subprodutos comestíveis de peixes, mesmo salgados, mas não defumados (fumados): -- Bacalhau-do-atlântico (Gadus morhua), bacalhau-da-groelândia (Gadus ogac) e bacalhau-do-pacífico (Gadus macrocephalus)"
"03055200","0305.52.00","0305.52.00 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Peixes secos, salgados ou em salmoura; peixes defumados (fumados), mesmo cozidos antes ou durante a defumação. - Peixes secos, exceto subprodutos comestíveis de peixes, mesmo salgados, mas não defumados (fumados): -- Tilápias (Oreochromis spp.), bagres (peixes-gato*) (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), enguias (Anguilla spp.), perca-do-nilo (Lates niloticus) e peixes cabeça-de-serpente (Channa spp.)"
"03055310","0305.53.10","0305.53.10 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Peixes secos, salgados ou em salmoura; peixes defumados (fumados), mesmo cozidos antes ou durante a defumação. - Peixes secos, exceto subprodutos comestíveis de peixes, mesmo salgados, mas não defumados (fumados): -- Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae, exceto bacalhau (Gadus morhua, Gadus ogac, Gadus macrocephalus) Bacalhau polar (Boreogadus saida), saithe (Pollachius virens), ling (Molva molva), ling azul (Molva dypterygia), zarbo (Brosme brosme), abrotea-do-alto (Urophycis blennoides) e hadoque (Melanogrammus aeglefinus)"
"03055390","0305.53.90","0305.53.90 Peixes e crustáceos, moluscos e outros invertebrados aquáticos. Peixes secos, salgados ou em salmoura; peixes defumados (fumados), mesmo cozidos antes ou durante a defumação. - Peixes secos, exceto subprodutos comestíveis de peixes, mesmo salgados, mas não defumados (fumados): -- Peixes das famílias Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae e Muraenolepididae, exceto bacalhau (Gadus morhua, Gadus ogac, Gadus macrocephalus) Outros"
